"Sorry, but we cannot read from or write to backup file ""%1"".","Съжалаваме, не може да се записва или чете от архивния файл ""%1"".",module,Magento_Backup
"The backup file handler was unspecified.","Манипулаторът не архивния файл е неопределен.",module,Magento_Backup
"Something went wrong while writing to the backup file ""%1"".","Нещо не е наред при заиса в архивния файл ""%1"".",module,Magento_Backup
"We can't save the Cron expression.","Не можем да запишем Cron израза.",module,Magento_Backup
"You will lose any data created since the backup was made, including admin users, customers and orders.","Ще загубите всички данни въведени след създаването на архива, шключително административни потребители, клиенти и поръчки.",module,Magento_Backup
"Are you sure you want to continue?","Сигурни ли сте, че искате да продължите?",module,Magento_Backup
"This may take a few moments.","Това може да продължи известно време.",module,Magento_Backup
"Be sure your store is in maintenance mode during backup.","Уверете се че складът е в сервизен режим, когато създавате архив.",module,Magento_Backup
"Backup Name","Име на архив",module,Magento_Backup
"Please use only letters (a-z or A-Z), numbers (0-9) or spaces in this field.","Моля използвайте за лат.букви (a-z or A-Z), цифри (0-9) или празни позиции в това поле.",module,Magento_Backup
"Maintenance mode","Сервизен режим",module,Magento_Backup
"Please put your store into maintenance mode during backup.","Моля активирайте сервизния режим по време на архивирането.",module,Magento_Backup
Exclude,Изключване,module,Magento_Backup
"Exclude media folder from backup","Изключване на Медийната папка от архивирането",module,Magento_Backup
"Please enter the password to confirm rollback.","Моля въведете паролата за потвърждаване на възстановяването.",module,Magento_Backup
"This action cannot be undone.","Това действие е невъзстановимо.",module,Magento_Backup
"User Password","Парола Потребител",module,Magento_Backup
"Please put your store into maintenance mode during rollback processing.","Моля активирайте сервизния режим по време на възстановяването.",module,Magento_Backup
FTP,FTP,module,Magento_Backup
"Use FTP Connection","Използвай FTP Връзка",module,Magento_Backup
"FTP credentials","FTP удостоверения",module,Magento_Backup
"FTP Host","FTP Хост",module,Magento_Backup
"FTP Login","FTP Вход",module,Magento_Backup
"FTP Password","FTP Парола",module,Magento_Backup
"Magento root directory","Основна папка на Magento",module,Magento_Backup
"Create Backup","Създаване Архив",module,Magento_Backup
Country,Страна,module,Magento_Braintree
"Allowed Credit Card Types","Allowed Credit Card Types",module,Magento_Braintree
"Add Rule","Add Rule",module,Magento_Braintree
"Braintree Settlement Report","Braintree Settlement Report",module,Magento_Braintree
